stress_axis,stress_level,method,metric,mean,ci95,n
fragility,0.00,mpc_risk_arbitration,boundary_calibration_error,0.252787,0.000826,10
fragility,0.00,mpc_risk_arbitration,override_precision,0.564821,0.000775,10
fragility,0.00,mpc_risk_arbitration,unsafe_autonomy,0.124058,0.000220,10
fragility,0.00,mpc_risk_arbitration,robust_utility,0.081137,0.030597,10
fragility,0.00,pomdp_handoff_policy,task_success,0.378333,0.029339,10
fragility,0.00,pomdp_handoff_policy,safety_violation,0.230833,0.012427,10
fragility,0.00,pomdp_handoff_policy,authority_regret,0.297586,0.000881,10
fragility,0.00,pomdp_handoff_policy,human_burden,0.557319,0.000599,10
fragility,0.00,pomdp_handoff_policy,late_handoff,0.339065,0.000778,10
fragility,0.00,pomdp_handoff_policy,handoff_churn,0.427654,0.001285,10
fragility,0.00,pomdp_handoff_policy,recovery_success,0.640677,0.000840,10
fragility,0.00,pomdp_handoff_policy,intervention_cost,0.355503,0.000621,10
fragility,0.00,pomdp_handoff_policy,boundary_calibration_error,0.261931,0.000866,10
fragility,0.00,pomdp_handoff_policy,override_precision,0.524284,0.000853,10
fragility,0.00,pomdp_handoff_policy,unsafe_autonomy,0.097248,0.000153,10
fragility,0.00,pomdp_handoff_policy,robust_utility,-0.062801,0.030311,10
fragility,0.00,recovery_aware_mpc,task_success,0.440833,0.038456,10
fragility,0.00,recovery_aware_mpc,safety_violation,0.222500,0.021920,10
fragility,0.00,recovery_aware_mpc,authority_regret,0.275332,0.000655,10
fragility,0.00,recovery_aware_mpc,human_burden,0.420946,0.001043,10
fragility,0.00,recovery_aware_mpc,late_handoff,0.309464,0.000987,10
fragility,0.00,recovery_aware_mpc,handoff_churn,0.397799,0.001567,10
fragility,0.00,recovery_aware_mpc,recovery_success,0.759873,0.000587,10
fragility,0.00,recovery_aware_mpc,intervention_cost,0.342267,0.000898,10
fragility,0.00,recovery_aware_mpc,boundary_calibration_error,0.261935,0.000459,10
fragility,0.00,recovery_aware_mpc,override_precision,0.554593,0.000879,10
fragility,0.00,recovery_aware_mpc,unsafe_autonomy,0.121189,0.000431,10
fragility,0.00,recovery_aware_mpc,robust_utility,0.062336,0.038839,10
fragility,0.20,authority_boundary_v5,task_success,0.322500,0.019334,10
fragility,0.20,authority_boundary_v5,safety_violation,0.225000,0.029621,10
fragility,0.20,authority_boundary_v5,authority_regret,0.332812,0.000651,10
fragility,0.20,authority_boundary_v5,human_burden,0.709668,0.001578,10
fragility,0.20,authority_boundary_v5,late_handoff,0.341758,0.001353,10
fragility,0.20,authority_boundary_v5,handoff_churn,0.458866,0.000843,10
fragility,0.20,authority_boundary_v5,recovery_success,0.605589,0.000871,10
fragility,0.20,authority_boundary_v5,intervention_cost,0.380986,0.000544,10
fragility,0.20,authority_boundary_v5,boundary_calibration_error,0.282658,0.000705,10
fragility,0.20,authority_boundary_v5,override_precision,0.503561,0.001172,10
fragility,0.20,authority_boundary_v5,unsafe_autonomy,0.068149,0.000416,10
fragility,0.20,authority_boundary_v5,robust_utility,-0.169920,0.023803,10
fragility,0.20,bayesian_authority_allocation,task_success,0.270000,0.036376,10
fragility,0.20,bayesian_authority_allocation,safety_violation,0.236666,0.027783,10
fragility,0.20,bayesian_authority_allocation,authority_regret,0.353013,0.000614,10
fragility,0.20,bayesian_authority_allocation,human_burden,0.733842,0.001083,10
fragility,0.20,bayesian_authority_allocation,late_handoff,0.377914,0.001288,10
fragility,0.20,bayesian_authority_allocation,handoff_churn,0.448284,0.001190,10
fragility,0.20,bayesian_authority_allocation,recovery_success,0.524314,0.000575,10
fragility,0.20,bayesian_authority_allocation,intervention_cost,0.373628,0.001011,10
fragility,0.20,bayesian_authority_allocation,boundary_calibration_error,0.282522,0.000534,10
fragility,0.20,bayesian_authority_allocation,override_precision,0.463189,0.001103,10
fragility,0.20,bayesian_authority_allocation,unsafe_autonomy,0.068468,0.000250,10
fragility,0.20,bayesian_authority_allocation,robust_utility,-0.250787,0.039075,10
fragility,0.20,cbf_safety_filter,task_success,0.406667,0.033099,10
fragility,0.20,cbf_safety_filter,safety_violation,0.159167,0.021974,10
fragility,0.20,cbf_safety_filter,authority_regret,0.284008,0.000664,10
fragility,0.20,cbf_safety_filter,human_burden,0.328265,0.001391,10
fragility,0.20,cbf_safety_filter,late_handoff,0.330431,0.001351,10
fragility,0.20,cbf_safety_filter,handoff_churn,0.377788,0.001084,10
fragility,0.20,cbf_safety_filter,recovery_success,0.640907,0.000658,10
fragility,0.20,cbf_safety_filter,intervention_cost,0.227139,0.000544,10
fragility,0.20,cbf_safety_filter,boundary_calibration_error,0.272674,0.000524,10
fragility,0.20,cbf_safety_filter,override_precision,0.534185,0.000473,10
fragility,0.20,cbf_safety_filter,unsafe_autonomy,0.113593,0.000716,10
fragility,0.20,cbf_safety_filter,robust_utility,0.088553,0.040816,10
fragility,0.20,confidence_threshold_shared_control,task_success,0.110833,0.016160,10
fragility,0.20,confidence_threshold_shared_control,safety_violation,0.320000,0.033045,10
fragility,0.20,confidence_threshold_shared_control,authority_regret,0.460358,0.000922,10
fragility,0.20,confidence_threshold_shared_control,human_burden,0.884152,0.001427,10
fragility,0.20,confidence_threshold_shared_control,late_handoff,0.430726,0.001249,10
fragility,0.20,confidence_threshold_shared_control,handoff_churn,0.508501,0.001039,10
fragility,0.20,confidence_threshold_shared_control,recovery_success,0.331688,0.000510,10
fragility,0.20,confidence_threshold_shared_control,intervention_cost,0.380837,0.001047,10
fragility,0.20,confidence_threshold_shared_control,boundary_calibration_error,0.342450,0.000849,10
fragility,0.20,confidence_threshold_shared_control,override_precision,0.344317,0.000846,10
fragility,0.20,confidence_threshold_shared_control,unsafe_autonomy,0.062594,0.000102,10
fragility,0.20,confidence_threshold_shared_control,robust_utility,-0.556338,0.022934,10
fragility,0.20,mpc_risk_arbitration,task_success,0.420000,0.029741,10
fragility,0.20,mpc_risk_arbitration,safety_violation,0.197500,0.021093,10
fragility,0.20,mpc_risk_arbitration,authority_regret,0.262034,0.000664,10
fragility,0.20,mpc_risk_arbitration,human_burden,0.373775,0.001705,10
fragility,0.20,mpc_risk_arbitration,late_handoff,0.314560,0.001007,10
fragility,0.20,mpc_risk_arbitration,handoff_churn,0.388836,0.000941,10
fragility,0.20,mpc_risk_arbitration,recovery_success,0.710022,0.000933,10
fragility,0.20,mpc_risk_arbitration,intervention_cost,0.294528,0.000874,10
fragility,0.20,mpc_risk_arbitration,boundary_calibration_error,0.251670,0.000567,10
fragility,0.20,mpc_risk_arbitration,override_precision,0.564469,0.000818,10
fragility,0.20,mpc_risk_arbitration,unsafe_autonomy,0.126235,0.000500,10
fragility,0.20,mpc_risk_arbitration,robust_utility,0.072695,0.034551,10
fragility,0.20,pomdp_handoff_policy,task_success,0.370000,0.023757,10
fragility,0.20,pomdp_handoff_policy,safety_violation,0.239167,0.023987,10
fragility,0.20,pomdp_handoff_policy,authority_regret,0.300729,0.000743,10
fragility,0.20,pomdp_handoff_policy,human_burden,0.558294,0.001037,10
fragility,0.20,pomdp_handoff_policy,late_handoff,0.339214,0.001326,10
fragility,0.20,pomdp_handoff_policy,handoff_churn,0.428516,0.001460,10
fragility,0.20,pomdp_handoff_policy,recovery_success,0.639727,0.000717,10
fragility,0.20,pomdp_handoff_policy,intervention_cost,0.355755,0.000681,10
fragility,0.20,pomdp_handoff_policy,boundary_calibration_error,0.262287,0.000582,10
fragility,0.20,pomdp_handoff_policy,override_precision,0.523424,0.000806,10
fragility,0.20,pomdp_handoff_policy,unsafe_autonomy,0.098987,0.000434,10
fragility,0.20,pomdp_handoff_policy,robust_utility,-0.077549,0.024046,10
fragility,0.20,recovery_aware_mpc,task_success,0.416667,0.015780,10
fragility,0.20,recovery_aware_mpc,safety_violation,0.204167,0.017431,10
fragility,0.20,recovery_aware_mpc,authority_regret,0.276479,0.000829,10
fragility,0.20,recovery_aware_mpc,human_burden,0.420793,0.001672,10
fragility,0.20,recovery_aware_mpc,late_handoff,0.310457,0.001141,10
fragility,0.20,recovery_aware_mpc,handoff_churn,0.398487,0.001625,10
fragility,0.20,recovery_aware_mpc,recovery_success,0.760041,0.000535,10
fragility,0.20,recovery_aware_mpc,intervention_cost,0.342805,0.000760,10
fragility,0.20,recovery_aware_mpc,boundary_calibration_error,0.262800,0.000477,10
fragility,0.20,recovery_aware_mpc,override_precision,0.553865,0.000763,10
fragility,0.20,recovery_aware_mpc,unsafe_autonomy,0.123328,0.000426,10
fragility,0.20,recovery_aware_mpc,robust_utility,0.049004,0.018932,10
fragility,0.40,authority_boundary_v5,task_success,0.320833,0.023763,10
fragility,0.40,authority_boundary_v5,safety_violation,0.252500,0.024110,10
fragility,0.40,authority_boundary_v5,authority_regret,0.334348,0.000555,10
fragility,0.40,authority_boundary_v5,human_burden,0.708462,0.001170,10
fragility,0.40,authority_boundary_v5,late_handoff,0.341314,0.000561,10
fragility,0.40,authority_boundary_v5,handoff_churn,0.458227,0.001138,10
fragility,0.40,authority_boundary_v5,recovery_success,0.602969,0.000766,10
fragility,0.40,authority_boundary_v5,intervention_cost,0.380284,0.000559,10
fragility,0.40,authority_boundary_v5,boundary_calibration_error,0.281647,0.000554,10
fragility,0.40,authority_boundary_v5,override_precision,0.504043,0.000773,10
fragility,0.40,authority_boundary_v5,unsafe_autonomy,0.069822,0.000289,10
fragility,0.40,authority_boundary_v5,robust_utility,-0.188723,0.030547,10
fragility,0.40,bayesian_authority_allocation,task_success,0.265833,0.029964,10
fragility,0.40,bayesian_authority_allocation,safety_violation,0.257500,0.025820,10
fragility,0.40,bayesian_authority_allocation,authority_regret,0.355660,0.000606,10
fragility,0.40,bayesian_authority_allocation,human_burden,0.733515,0.001277,10
fragility,0.40,bayesian_authority_allocation,late_handoff,0.376611,0.001211,10
fragility,0.40,bayesian_authority_allocation,handoff_churn,0.448448,0.001256,10
fragility,0.40,bayesian_authority_allocation,recovery_success,0.523823,0.000763,10
fragility,0.40,bayesian_authority_allocation,intervention_cost,0.373391,0.000852,10
fragility,0.40,bayesian_authority_allocation,boundary_calibration_error,0.281317,0.000569,10
fragility,0.40,bayesian_authority_allocation,override_precision,0.465017,0.000838,10
fragility,0.40,bayesian_authority_allocation,unsafe_autonomy,0.069919,0.000468,10
fragility,0.40,bayesian_authority_allocation,robust_utility,-0.268280,0.035446,10
fragility,0.40,cbf_safety_filter,task_success,0.413333,0.026133,10
fragility,0.40,cbf_safety_filter,safety_violation,0.180000,0.026916,10
fragility,0.40,cbf_safety_filter,authority_regret,0.285253,0.000936,10
fragility,0.40,cbf_safety_filter,human_burden,0.328269,0.000922,10
fragility,0.40,cbf_safety_filter,late_handoff,0.329525,0.000717,10
fragility,0.40,cbf_safety_filter,handoff_churn,0.377525,0.000897,10
fragility,0.40,cbf_safety_filter,recovery_success,0.640891,0.000938,10
fragility,0.40,cbf_safety_filter,intervention_cost,0.227180,0.000746,10
fragility,0.40,cbf_safety_filter,boundary_calibration_error,0.271317,0.000467,10
fragility,0.40,cbf_safety_filter,override_precision,0.534530,0.000897,10
fragility,0.40,cbf_safety_filter,unsafe_autonomy,0.115346,0.000342,10
fragility,0.40,cbf_safety_filter,robust_utility,0.082162,0.025373,10
fragility,0.40,confidence_threshold_shared_control,task_success,0.111667,0.016550,10
fragility,0.40,confidence_threshold_shared_control,safety_violation,0.314167,0.036608,10
fragility,0.40,confidence_threshold_shared_control,authority_regret,0.462723,0.000737,10
fragility,0.40,confidence_threshold_shared_control,human_burden,0.882561,0.001288,10
fragility,0.40,confidence_threshold_shared_control,late_handoff,0.430328,0.000854,10
fragility,0.40,confidence_threshold_shared_control,handoff_churn,0.507777,0.000841,10
fragility,0.40,confidence_threshold_shared_control,recovery_success,0.330467,0.000455,10
fragility,0.40,confidence_threshold_shared_control,intervention_cost,0.380681,0.000434,10
fragility,0.40,confidence_threshold_shared_control,boundary_calibration_error,0.341816,0.000518,10
fragility,0.40,confidence_threshold_shared_control,override_precision,0.345779,0.000944,10
fragility,0.40,confidence_threshold_shared_control,unsafe_autonomy,0.063801,0.000102,10
fragility,0.40,confidence_threshold_shared_control,robust_utility,-0.552028,0.030953,10
fragility,0.40,mpc_risk_arbitration,task_success,0.432500,0.026275,10
fragility,0.40,mpc_risk_arbitration,safety_violation,0.206667,0.021614,10
fragility,0.40,mpc_risk_arbitration,authority_regret,0.263648,0.000932,10
fragility,0.40,mpc_risk_arbitration,human_burden,0.373359,0.001188,10
fragility,0.40,mpc_risk_arbitration,late_handoff,0.313336,0.000816,10
fragility,0.40,mpc_risk_arbitration,handoff_churn,0.388423,0.001115,10
fragility,0.40,mpc_risk_arbitration,recovery_success,0.709878,0.000923,10
fragility,0.40,mpc_risk_arbitration,intervention_cost,0.294742,0.000517,10
fragility,0.40,mpc_risk_arbitration,boundary_calibration_error,0.251673,0.000780,10
fragility,0.40,mpc_risk_arbitration,override_precision,0.564792,0.001221,10
fragility,0.40,mpc_risk_arbitration,unsafe_autonomy,0.128835,0.000488,10
fragility,0.40,mpc_risk_arbitration,robust_utility,0.079420,0.029799,10
fragility,0.40,pomdp_handoff_policy,task_success,0.346667,0.037971,10
fragility,0.40,pomdp_handoff_policy,safety_violation,0.216667,0.027004,10
fragility,0.40,pomdp_handoff_policy,authority_regret,0.301998,0.000668,10
fragility,0.40,pomdp_handoff_policy,human_burden,0.556057,0.000658,10
fragility,0.40,pomdp_handoff_policy,late_handoff,0.338954,0.001009,10
fragility,0.40,pomdp_handoff_policy,handoff_churn,0.427883,0.000768,10
fragility,0.40,pomdp_handoff_policy,recovery_success,0.637912,0.000721,10
fragility,0.40,pomdp_handoff_policy,intervention_cost,0.354891,0.000397,10
fragility,0.40,pomdp_handoff_policy,boundary_calibration_error,0.261790,0.000528,10
fragility,0.40,pomdp_handoff_policy,override_precision,0.523983,0.000804,10
fragility,0.40,pomdp_handoff_policy,unsafe_autonomy,0.101377,0.000253,10
fragility,0.40,pomdp_handoff_policy,robust_utility,-0.086654,0.031181,10
fragility,0.40,recovery_aware_mpc,task_success,0.401667,0.026761,10
fragility,0.40,recovery_aware_mpc,safety_violation,0.195833,0.029646,10
fragility,0.40,recovery_aware_mpc,authority_regret,0.278720,0.000663,10
fragility,0.40,recovery_aware_mpc,human_burden,0.419707,0.001267,10
fragility,0.40,recovery_aware_mpc,late_handoff,0.310006,0.001115,10
fragility,0.40,recovery_aware_mpc,handoff_churn,0.398377,0.001017,10
fragility,0.40,recovery_aware_mpc,recovery_success,0.757457,0.001048,10
fragility,0.40,recovery_aware_mpc,intervention_cost,0.342798,0.000637,10
fragility,0.40,recovery_aware_mpc,boundary_calibration_error,0.262159,0.000554,10
fragility,0.40,recovery_aware_mpc,override_precision,0.554005,0.001011,10
fragility,0.40,recovery_aware_mpc,unsafe_autonomy,0.125728,0.000456,10
fragility,0.40,recovery_aware_mpc,robust_utility,0.038751,0.027035,10
fragility,0.60,authority_boundary_v5,task_success,0.350000,0.035368,10
fragility,0.60,authority_boundary_v5,safety_violation,0.245833,0.017087,10
fragility,0.60,authority_boundary_v5,authority_regret,0.336799,0.000650,10
fragility,0.60,authority_boundary_v5,human_burden,0.708817,0.000722,10
fragility,0.60,authority_boundary_v5,late_handoff,0.341031,0.000943,10
fragility,0.60,authority_boundary_v5,handoff_churn,0.458365,0.000980,10
fragility,0.60,authority_boundary_v5,recovery_success,0.601148,0.000930,10
fragility,0.60,authority_boundary_v5,intervention_cost,0.380144,0.000729,10
fragility,0.60,authority_boundary_v5,boundary_calibration_error,0.282166,0.000470,10
fragility,0.60,authority_boundary_v5,override_precision,0.504711,0.000736,10
fragility,0.60,authority_boundary_v5,unsafe_autonomy,0.071581,0.000217,10
fragility,0.60,authority_boundary_v5,robust_utility,-0.156224,0.035828,10
fragility,0.60,bayesian_authority_allocation,task_success,0.283333,0.026672,10
fragility,0.60,bayesian_authority_allocation,safety_violation,0.265000,0.013292,10
fragility,0.60,bayesian_authority_allocation,authority_regret,0.357261,0.001051,10
fragility,0.60,bayesian_authority_allocation,human_burden,0.732551,0.000853,10
fragility,0.60,bayesian_authority_allocation,late_handoff,0.376658,0.000694,10
fragility,0.60,bayesian_authority_allocation,handoff_churn,0.447136,0.001016,10
fragility,0.60,bayesian_authority_allocation,recovery_success,0.522182,0.001012,10
fragility,0.60,bayesian_authority_allocation,intervention_cost,0.373200,0.000359,10
fragility,0.60,bayesian_authority_allocation,boundary_calibration_error,0.282089,0.000478,10
fragility,0.60,bayesian_authority_allocation,override_precision,0.464546,0.000778,10
fragility,0.60,bayesian_authority_allocation,unsafe_autonomy,0.072169,0.000260,10
fragility,0.60,bayesian_authority_allocation,robust_utility,-0.255561,0.029127,10
fragility,0.60,cbf_safety_filter,task_success,0.403333,0.018253,10
fragility,0.60,cbf_safety_filter,safety_violation,0.190000,0.017524,10
fragility,0.60,cbf_safety_filter,authority_regret,0.287291,0.000477,10
fragility,0.60,cbf_safety_filter,human_burden,0.328183,0.001233,10
fragility,0.60,cbf_safety_filter,late_handoff,0.328746,0.000756,10
fragility,0.60,cbf_safety_filter,handoff_churn,0.378038,0.000887,10
fragility,0.60,cbf_safety_filter,recovery_success,0.638682,0.000835,10
fragility,0.60,cbf_safety_filter,intervention_cost,0.227206,0.000444,10
fragility,0.60,cbf_safety_filter,boundary_calibration_error,0.272064,0.000830,10
fragility,0.60,cbf_safety_filter,override_precision,0.534109,0.000824,10
fragility,0.60,cbf_safety_filter,unsafe_autonomy,0.117923,0.000492,10
fragility,0.60,cbf_safety_filter,robust_utility,0.065357,0.018668,10
fragility,0.60,confidence_threshold_shared_control,task_success,0.117500,0.021566,10
fragility,0.60,confidence_threshold_shared_control,safety_violation,0.325833,0.015864,10
fragility,0.60,confidence_threshold_shared_control,authority_regret,0.465276,0.000767,10
fragility,0.60,confidence_threshold_shared_control,human_burden,0.882588,0.001220,10
fragility,0.60,confidence_threshold_shared_control,late_handoff,0.430905,0.000856,10
fragility,0.60,confidence_threshold_shared_control,handoff_churn,0.508012,0.001268,10
fragility,0.60,confidence_threshold_shared_control,recovery_success,0.328496,0.000623,10
fragility,0.60,confidence_threshold_shared_control,intervention_cost,0.380339,0.000500,10
fragility,0.60,confidence_threshold_shared_control,boundary_calibration_error,0.341782,0.000670,10
fragility,0.60,confidence_threshold_shared_control,override_precision,0.344414,0.000880,10
fragility,0.60,confidence_threshold_shared_control,unsafe_autonomy,0.065537,0.000152,10
fragility,0.60,confidence_threshold_shared_control,robust_utility,-0.554317,0.025435,10
fragility,0.60,mpc_risk_arbitration,task_success,0.426667,0.035014,10
fragility,0.60,mpc_risk_arbitration,safety_violation,0.215000,0.013513,10
fragility,0.60,mpc_risk_arbitration,authority_regret,0.266689,0.000715,10
fragility,0.60,mpc_risk_arbitration,human_burden,0.372436,0.001831,10
fragility,0.60,mpc_risk_arbitration,late_handoff,0.313512,0.000964,10
fragility,0.60,mpc_risk_arbitration,handoff_churn,0.388088,0.000870,10
fragility,0.60,mpc_risk_arbitration,recovery_success,0.706925,0.000876,10
fragility,0.60,mpc_risk_arbitration,intervention_cost,0.294564,0.000795,10
fragility,0.60,mpc_risk_arbitration,boundary_calibration_error,0.251884,0.000596,10
fragility,0.60,mpc_risk_arbitration,override_precision,0.564495,0.000754,10
fragility,0.60,mpc_risk_arbitration,unsafe_autonomy,0.132586,0.000602,10
fragility,0.60,mpc_risk_arbitration,robust_utility,0.067675,0.040759,10
fragility,0.60,pomdp_handoff_policy,task_success,0.344167,0.028191,10
fragility,0.60,pomdp_handoff_policy,safety_violation,0.237500,0.019364,10
fragility,0.60,pomdp_handoff_policy,authority_regret,0.304875,0.000461,10
fragility,0.60,pomdp_handoff_policy,human_burden,0.556984,0.000752,10
fragility,0.60,pomdp_handoff_policy,late_handoff,0.339088,0.001044,10
fragility,0.60,pomdp_handoff_policy,handoff_churn,0.428004,0.001011,10
fragility,0.60,pomdp_handoff_policy,recovery_success,0.635061,0.001047,10
fragility,0.60,pomdp_handoff_policy,intervention_cost,0.355177,0.000527,10
fragility,0.60,pomdp_handoff_policy,boundary_calibration_error,0.262171,0.000559,10
fragility,0.60,pomdp_handoff_policy,override_precision,0.524058,0.001141,10
fragility,0.60,pomdp_handoff_policy,unsafe_autonomy,0.103919,0.000349,10
fragility,0.60,pomdp_handoff_policy,robust_utility,-0.103305,0.028785,10
fragility,0.60,recovery_aware_mpc,task_success,0.418333,0.023832,10
fragility,0.60,recovery_aware_mpc,safety_violation,0.228333,0.025210,10
fragility,0.60,recovery_aware_mpc,authority_regret,0.280374,0.000393,10
fragility,0.60,recovery_aware_mpc,human_burden,0.420065,0.000903,10
fragility,0.60,recovery_aware_mpc,late_handoff,0.309474,0.001067,10
fragility,0.60,recovery_aware_mpc,handoff_churn,0.397985,0.000953,10
fragility,0.60,recovery_aware_mpc,recovery_success,0.755935,0.000789,10
fragility,0.60,recovery_aware_mpc,intervention_cost,0.342379,0.000662,10
fragility,0.60,recovery_aware_mpc,boundary_calibration_error,0.262235,0.000752,10
fragility,0.60,recovery_aware_mpc,override_precision,0.554190,0.001131,10
fragility,0.60,recovery_aware_mpc,unsafe_autonomy,0.129047,0.000498,10
fragility,0.60,recovery_aware_mpc,robust_utility,0.034821,0.026148,10
fragility,0.80,authority_boundary_v5,task_success,0.304167,0.025215,10
fragility,0.80,authority_boundary_v5,safety_violation,0.255000,0.028830,10
fragility,0.80,authority_boundary_v5,authority_regret,0.340011,0.000382,10
fragility,0.80,authority_boundary_v5,human_burden,0.708547,0.001267,10
fragility,0.80,authority_boundary_v5,late_handoff,0.340975,0.001104,10
fragility,0.80,authority_boundary_v5,handoff_churn,0.458951,0.001043,10
fragility,0.80,authority_boundary_v5,recovery_success,0.600467,0.000799,10
fragility,0.80,authority_boundary_v5,intervention_cost,0.380599,0.000668,10
fragility,0.80,authority_boundary_v5,boundary_calibration_error,0.281739,0.000533,10
fragility,0.80,authority_boundary_v5,override_precision,0.504354,0.001243,10
fragility,0.80,authority_boundary_v5,unsafe_autonomy,0.074210,0.000352,10
fragility,0.80,authority_boundary_v5,robust_utility,-0.208640,0.028944,10
fragility,0.80,bayesian_authority_allocation,task_success,0.262500,0.034283,10
fragility,0.80,bayesian_authority_allocation,safety_violation,0.254167,0.020115,10
fragility,0.80,bayesian_authority_allocation,authority_regret,0.360830,0.000741,10
fragility,0.80,bayesian_authority_allocation,human_burden,0.734346,0.000716,10
fragility,0.80,bayesian_authority_allocation,late_handoff,0.377034,0.000814,10
fragility,0.80,bayesian_authority_allocation,handoff_churn,0.447893,0.001246,10
fragility,0.80,bayesian_authority_allocation,recovery_success,0.519328,0.000739,10
fragility,0.80,bayesian_authority_allocation,intervention_cost,0.373689,0.000613,10
fragility,0.80,bayesian_authority_allocation,boundary_calibration_error,0.282878,0.000941,10
fragility,0.80,bayesian_authority_allocation,override_precision,0.464115,0.001260,10
fragility,0.80,bayesian_authority_allocation,unsafe_autonomy,0.073993,0.000237,10
fragility,0.80,bayesian_authority_allocation,robust_utility,-0.271429,0.043726,10
fragility,0.80,cbf_safety_filter,task_success,0.374167,0.040920,10
fragility,0.80,cbf_safety_filter,safety_violation,0.168333,0.022156,10
fragility,0.80,cbf_safety_filter,authority_regret,0.290208,0.000817,10
fragility,0.80,cbf_safety_filter,human_burden,0.328562,0.001142,10
fragility,0.80,cbf_safety_filter,late_handoff,0.329405,0.000953,10
fragility,0.80,cbf_safety_filter,handoff_churn,0.378148,0.001291,10
fragility,0.80,cbf_safety_filter,recovery_success,0.636945,0.000976,10
fragility,0.80,cbf_safety_filter,intervention_cost,0.227313,0.000514,10
fragility,0.80,cbf_safety_filter,boundary_calibration_error,0.271745,0.000680,10
fragility,0.80,cbf_safety_filter,override_precision,0.533707,0.000655,10
fragility,0.80,cbf_safety_filter,unsafe_autonomy,0.121785,0.000475,10
fragility,0.80,cbf_safety_filter,robust_utility,0.048535,0.047888,10
fragility,0.80,confidence_threshold_shared_control,task_success,0.100000,0.017044,10
fragility,0.80,confidence_threshold_shared_control,safety_violation,0.341667,0.024348,10
fragility,0.80,confidence_threshold_shared_control,authority_regret,0.469043,0.000740,10
fragility,0.80,confidence_threshold_shared_control,human_burden,0.883775,0.001130,10
fragility,0.80,confidence_threshold_shared_control,late_handoff,0.431086,0.000885,10
fragility,0.80,confidence_threshold_shared_control,handoff_churn,0.508230,0.001306,10
fragility,0.80,confidence_threshold_shared_control,recovery_success,0.325704,0.000909,10
fragility,0.80,confidence_threshold_shared_control,intervention_cost,0.381297,0.000762,10
fragility,0.80,confidence_threshold_shared_control,boundary_calibration_error,0.341962,0.000532,10
fragility,0.80,confidence_threshold_shared_control,override_precision,0.344093,0.001101,10
fragility,0.80,confidence_threshold_shared_control,unsafe_autonomy,0.068073,0.000108,10
fragility,0.80,confidence_threshold_shared_control,robust_utility,-0.583235,0.022200,10
fragility,0.80,mpc_risk_arbitration,task_success,0.425000,0.032210,10
fragility,0.80,mpc_risk_arbitration,safety_violation,0.232500,0.014291,10
fragility,0.80,mpc_risk_arbitration,authority_regret,0.269407,0.000661,10
fragility,0.80,mpc_risk_arbitration,human_burden,0.373815,0.000982,10
fragility,0.80,mpc_risk_arbitration,late_handoff,0.314569,0.001163,10
fragility,0.80,mpc_risk_arbitration,handoff_churn,0.388212,0.001056,10
fragility,0.80,mpc_risk_arbitration,recovery_success,0.705460,0.001292,10
fragility,0.80,mpc_risk_arbitration,intervention_cost,0.295614,0.000353,10
fragility,0.80,mpc_risk_arbitration,boundary_calibration_error,0.252153,0.000637,10
fragility,0.80,mpc_risk_arbitration,override_precision,0.564405,0.001085,10
fragility,0.80,mpc_risk_arbitration,unsafe_autonomy,0.136775,0.000544,10
fragility,0.80,mpc_risk_arbitration,robust_utility,0.053742,0.030444,10
fragility,0.80,pomdp_handoff_policy,task_success,0.362500,0.028211,10
fragility,0.80,pomdp_handoff_policy,safety_violation,0.250833,0.018615,10
fragility,0.80,pomdp_handoff_policy,authority_regret,0.307721,0.000610,10
fragility,0.80,pomdp_handoff_policy,human_burden,0.557149,0.000864,10
fragility,0.80,pomdp_handoff_policy,late_handoff,0.339070,0.000919,10
fragility,0.80,pomdp_handoff_policy,handoff_churn,0.427700,0.000798,10
fragility,0.80,pomdp_handoff_policy,recovery_success,0.634647,0.001138,10
fragility,0.80,pomdp_handoff_policy,intervention_cost,0.355424,0.000733,10
fragility,0.80,pomdp_handoff_policy,boundary_calibration_error,0.262366,0.000819,10
fragility,0.80,pomdp_handoff_policy,override_precision,0.524267,0.000670,10
fragility,0.80,pomdp_handoff_policy,unsafe_autonomy,0.107463,0.000175,10
fragility,0.80,pomdp_handoff_policy,robust_utility,-0.094009,0.030606,10
fragility,0.80,recovery_aware_mpc,task_success,0.423333,0.029900,10
fragility,0.80,recovery_aware_mpc,safety_violation,0.240833,0.028127,10
fragility,0.80,recovery_aware_mpc,authority_regret,0.283788,0.000686,10
fragility,0.80,recovery_aware_mpc,human_burden,0.420862,0.001388,10
fragility,0.80,recovery_aware_mpc,late_handoff,0.310517,0.000821,10
fragility,0.80,recovery_aware_mpc,handoff_churn,0.397707,0.000946,10
fragility,0.80,recovery_aware_mpc,recovery_success,0.753213,0.001003,10
fragility,0.80,recovery_aware_mpc,intervention_cost,0.342023,0.000524,10
fragility,0.80,recovery_aware_mpc,boundary_calibration_error,0.262210,0.000637,10
fragility,0.80,recovery_aware_mpc,override_precision,0.553745,0.000927,10
fragility,0.80,recovery_aware_mpc,unsafe_autonomy,0.133450,0.000373,10
fragility,0.80,recovery_aware_mpc,robust_utility,0.030710,0.038833,10
fragility,1.00,authority_boundary_v5,task_success,0.292500,0.020437,10
fragility,1.00,authority_boundary_v5,safety_violation,0.275833,0.025356,10
fragility,1.00,authority_boundary_v5,authority_regret,0.341954,0.000844,10
fragility,1.00,authority_boundary_v5,human_burden,0.709103,0.001167,10
