method,task,split,seed,episode,stress_level,task_success,safety_violation,authority_regret,unnecessary_handoff,late_handoff,human_burden,recovery_success,smoothness_cost,completion_time,handoffs,policy_fraction,controller_fraction,human_fraction,fusion_fraction,damage,progress
fixed_policy_authority,tool_alignment,contact_mode_shift,0,16,,0,1,0.7784506938540985,0.0,0.7,0.0,0,0.0,9.253420618842762,0,1.0,0.0,0.0,0.0,1.0160095376596847,0.49863175246289543
fixed_policy_authority,tool_alignment,contact_mode_shift,0,17,,0,1,0.7417444401857648,0.0,0.7,0.0,0,0.0,9.197783157579693,0,1.0,0.0,0.0,0.0,0.7917896755831927,0.5208867369681227
fixed_policy_authority,tool_alignment,contact_mode_shift,0,18,,0,1,0.7661177370172487,0.0,0.7,0.0,0,0.0,9.23279040538615,0,1.0,0.0,0.0,0.0,0.9654190197094504,0.5068838378455405
fixed_policy_authority,tool_alignment,contact_mode_shift,0,19,,0,0,0.7592997949454988,0.0,0.7,0.0,0,0.0,9.229518843184792,0,1.0,0.0,0.0,0.0,0.31714493010079625,0.5081924627260836
fixed_policy_authority,tool_alignment,contact_mode_shift,0,20,,0,1,0.7425847487163404,0.0,0.7,0.0,0,0.0,9.206174559366344,0,1.0,0.0,0.0,0.0,0.5495876712909292,0.5175301762534629
fixed_policy_authority,tool_alignment,contact_mode_shift,0,21,,0,1,0.7814611173461049,0.0,0.7,0.0,0,0.0,9.243504660018434,0,1.0,0.0,0.0,0.0,0.5566054629895422,0.5025981359926269
fixed_policy_authority,tool_alignment,contact_mode_shift,0,22,,0,1,0.7829945092289362,0.0,0.7,0.0,0,0.0,9.245232545098709,0,1.0,0.0,0.0,0.0,0.5507535478022223,0.5019069819605162
fixed_policy_authority,tool_alignment,contact_mode_shift,0,23,,0,0,0.7558678582478326,0.0,0.7,0.0,0,0.0,9.229949131260696,0,1.0,0.0,0.0,0.0,0.3124881315179796,0.5080203474957223
fixed_policy_authority,tool_alignment,contact_mode_shift,0,24,,0,1,0.7467347429241801,0.0,0.7,0.0,0,0.0,9.188918502321657,0,1.0,0.0,0.0,0.0,0.7701837927232289,0.5244325990713377
fixed_policy_authority,tool_alignment,contact_mode_shift,0,25,,0,1,0.7713206262547415,0.0,0.7,0.0,0,0.0,9.224235546450236,0,1.0,0.0,0.0,0.0,0.5428696701485176,0.510305781419906
fixed_policy_authority,tool_alignment,contact_mode_shift,0,26,,0,1,0.7357261603926286,0.0,0.7,0.0,0,0.0,9.180605246511341,0,1.0,0.0,0.0,0.0,1.001832453408599,0.5277579013954632
fixed_policy_authority,tool_alignment,contact_mode_shift,0,27,,0,1,0.750855585071899,0.0,0.7,0.0,0,0.0,9.210625414816466,0,1.0,0.0,0.0,0.0,0.5291700450071563,0.5157498340734135
fixed_policy_authority,tool_alignment,contact_mode_shift,0,28,,0,1,0.7473343356232471,0.0,0.7,0.0,0,0.0,9.206457876000032,0,1.0,0.0,0.0,0.0,0.5546413778388077,0.5174168495999872
fixed_policy_authority,tool_alignment,contact_mode_shift,0,29,,0,1,0.7836731755999624,0.0,0.7,0.0,0,0.0,9.232705918912487,0,1.0,0.0,0.0,0.0,0.5204514892912357,0.5069176324350051
fixed_policy_authority,tool_alignment,contact_mode_shift,0,30,,0,1,0.7705908286897202,0.0,0.7,0.0,0,0.0,9.239626364520557,0,1.0,0.0,0.0,0.0,0.7642745412823245,0.5041494541917776
fixed_policy_authority,tool_alignment,contact_mode_shift,0,31,,0,1,0.7578855641650738,0.0,0.7,0.0,0,0.0,9.214027559809054,0,1.0,0.0,0.0,0.0,0.5282691815646945,0.5143889760763788
fixed_policy_authority,tool_alignment,contact_mode_shift,0,32,,0,1,0.7832653964698295,0.0,0.7,0.0,0,0.0,9.244007089545596,0,1.0,0.0,0.0,0.0,0.8263354480189159,0.5023971641817618
fixed_policy_authority,tool_alignment,contact_mode_shift,0,33,,0,1,0.7626463333374436,0.0,0.7,0.0,0,0.0,9.18528628478528,0,1.0,0.0,0.0,0.0,0.5314647323847177,0.5258854860858885
fixed_policy_authority,tool_alignment,contact_mode_shift,0,34,,0,1,0.8027521935981909,0.0,0.7,0.0,0,0.0,9.25400194506841,0,1.0,0.0,0.0,0.0,1.5730809714565472,0.4983992219726364
fixed_policy_authority,tool_alignment,contact_mode_shift,0,35,,0,1,0.7688046402838916,0.0,0.7,0.0,0,0.0,9.21380757970754,0,1.0,0.0,0.0,0.0,0.5383215411237079,0.5144769681169844
fixed_policy_authority,tool_alignment,contact_mode_shift,0,36,,0,0,0.7992332679469712,0.0,0.7,0.0,0,0.0,9.261538433905054,0,1.0,0.0,0.0,0.0,0.3217715558656645,0.49538462643797876
fixed_policy_authority,tool_alignment,contact_mode_shift,0,37,,0,1,0.7620838474615298,0.0,0.7,0.0,0,0.0,9.20990617467267,0,1.0,0.0,0.0,0.0,0.5436608605335882,0.5160375301309325
fixed_policy_authority,tool_alignment,contact_mode_shift,0,38,,0,1,0.7527552760603138,0.0,0.7,0.0,0,0.0,9.216063106006631,0,1.0,0.0,0.0,0.0,0.5297979027045646,0.5135747575973477
fixed_policy_authority,tool_alignment,contact_mode_shift,0,39,,0,1,0.7903925458699552,0.0,0.7,0.0,0,0.0,9.251558249614918,0,1.0,0.0,0.0,0.0,0.5568528676053248,0.4993767001540327
fixed_policy_authority,tool_alignment,contact_mode_shift,0,40,,0,0,0.7761898801015984,0.0,0.7,0.0,0,0.0,9.206547535820713,0,1.0,0.0,0.0,0.0,0.31175533227081353,0.5173809856717151
fixed_policy_authority,tool_alignment,contact_mode_shift,0,41,,0,1,0.7583753758415535,0.0,0.7,0.0,0,0.0,9.236815741973142,0,1.0,0.0,0.0,0.0,1.0045051683895005,0.5052737032107426
fixed_policy_authority,tool_alignment,contact_mode_shift,0,42,,0,1,0.765301345867534,0.0,0.7,0.0,0,0.0,9.208951778772413,0,1.0,0.0,0.0,0.0,0.5424433179145955,0.5164192884910355
fixed_policy_authority,tool_alignment,contact_mode_shift,0,43,,0,1,0.7575705105475419,0.0,0.7,0.0,0,0.0,9.206453274000108,0,1.0,0.0,0.0,0.0,0.7869996392199978,0.5174186903999574
fixed_policy_authority,tool_alignment,contact_mode_shift,0,44,,0,1,0.7775610579487265,0.0,0.7,0.0,0,0.0,9.22232422850235,0,1.0,0.0,0.0,0.0,0.5434745423995536,0.5110703085990602
fixed_policy_authority,tool_alignment,contact_mode_shift,0,45,,0,1,0.7791069572841123,0.0,0.7,0.0,0,0.0,9.244189545401705,0,1.0,0.0,0.0,0.0,0.5640935799080258,0.5023241818393187
fixed_policy_authority,tool_alignment,contact_mode_shift,0,46,,0,1,0.7684604264791443,0.0,0.7,0.0,0,0.0,9.267771497602999,0,1.0,0.0,0.0,0.0,0.7691404347715123,0.4928914009588007
fixed_policy_authority,tool_alignment,contact_mode_shift,0,47,,0,1,0.7679031662820016,0.0,0.7,0.0,0,0.0,9.211322446819787,0,1.0,0.0,0.0,0.0,0.5316717099238234,0.515471021272085
fixed_policy_authority,tool_alignment,contact_mode_shift,0,48,,0,1,0.7698559062320001,0.0,0.7,0.0,0,0.0,9.234862451104117,0,1.0,0.0,0.0,0.0,0.5571456903394892,0.506055019558353
fixed_policy_authority,tool_alignment,contact_mode_shift,0,49,,0,1,0.7910893960851101,0.0,0.7,0.0,0,0.0,9.269558499822573,0,1.0,0.0,0.0,0.0,0.9776588168910911,0.4921766000709711
fixed_policy_authority,tool_alignment,contact_mode_shift,0,50,,0,1,0.7779435131686545,0.0,0.7,0.0,0,0.0,9.236938638272727,0,1.0,0.0,0.0,0.0,0.7965190379623381,0.5052245446909095
fixed_policy_authority,tool_alignment,contact_mode_shift,0,51,,0,1,0.7446899363783956,0.0,0.7,0.0,0,0.0,9.226704006637181,0,1.0,0.0,0.0,0.0,0.552407736512649,0.5093183973451278
fixed_policy_authority,tool_alignment,contact_mode_shift,0,52,,0,0,0.7643478311139608,0.0,0.7,0.0,0,0.0,9.231923175020345,0,1.0,0.0,0.0,0.0,0.3135757476244946,0.5072307299918623
fixed_policy_authority,tool_alignment,contact_mode_shift,0,53,,0,0,0.7635246670522502,0.0,0.7,0.0,0,0.0,9.225582411474246,0,1.0,0.0,0.0,0.0,0.3157745294310233,0.5097670354103012
fixed_policy_authority,tool_alignment,contact_mode_shift,0,54,,0,1,0.7608167172067283,0.0,0.7,0.0,0,0.0,9.231205320510222,0,1.0,0.0,0.0,0.0,0.5396302094424373,0.5075178717959113
fixed_policy_authority,tool_alignment,contact_mode_shift,0,55,,0,1,0.760409168368246,0.0,0.7,0.0,0,0.0,9.241625130960626,0,1.0,0.0,0.0,0.0,0.7752971682464236,0.5033499476157494
fixed_policy_authority,tool_alignment,contact_mode_shift,0,56,,0,1,0.820314470625541,0.0,0.7,0.0,0,0.0,9.272265195154084,0,1.0,0.0,0.0,0.0,0.831387713349271,0.4910939219383667
fixed_policy_authority,tool_alignment,contact_mode_shift,0,57,,0,1,0.7758105603035095,0.0,0.7,0.0,0,0.0,9.2466896342517,0,1.0,0.0,0.0,0.0,0.7560645250966304,0.5013241462993201
fixed_policy_authority,tool_alignment,contact_mode_shift,0,58,,0,0,0.7889875977183579,0.0,0.7,0.0,0,0.0,9.225676776602224,0,1.0,0.0,0.0,0.0,0.3164727795025148,0.5097292893591103
fixed_policy_authority,tool_alignment,contact_mode_shift,0,59,,0,1,0.7540699006982632,0.0,0.7,0.0,0,0.0,9.238623983175266,0,1.0,0.0,0.0,0.0,0.5474774688077235,0.5045504067298938
fixed_policy_authority,tool_alignment,contact_mode_shift,0,60,,0,1,0.7802074671923984,0.0,0.7,0.0,0,0.0,9.240135255249927,0,1.0,0.0,0.0,0.0,0.7737324208929187,0.5039458979000294
fixed_policy_authority,tool_alignment,contact_mode_shift,0,61,,0,0,0.7810657050936232,0.0,0.7,0.0,0,0.0,9.210994364125995,0,1.0,0.0,0.0,0.0,0.3132395326872743,0.5156022543496023
fixed_policy_authority,tool_alignment,contact_mode_shift,0,62,,0,1,0.8005241085609412,0.0,0.7,0.0,0,0.0,9.247303631874145,0,1.0,0.0,0.0,0.0,0.8022416832166861,0.501078547250342
fixed_policy_authority,tool_alignment,contact_mode_shift,0,63,,0,1,0.8037904368878728,0.0,0.7,0.0,0,0.0,9.244460177088623,0,1.0,0.0,0.0,0.0,0.7809240400126063,0.5022159291645509
fixed_policy_authority,tool_alignment,contact_mode_shift,1,0,,0,1,0.7632202294557311,0.0,0.7,0.0,0,0.0,9.226860268897054,0,1.0,0.0,0.0,0.0,0.547250037936876,0.5092558924411783
fixed_policy_authority,tool_alignment,contact_mode_shift,1,1,,0,1,0.7736499499640648,0.0,0.7,0.0,0,0.0,9.24918324569284,0,1.0,0.0,0.0,0.0,0.5509388607431713,0.5003267017228642
fixed_policy_authority,tool_alignment,contact_mode_shift,1,2,,0,1,0.7680971007424614,0.0,0.7,0.0,0,0.0,9.208278610350696,0,1.0,0.0,0.0,0.0,0.7114259090893239,0.5166885558597223
fixed_policy_authority,tool_alignment,contact_mode_shift,1,3,,0,1,0.7614943612661857,0.0,0.7,0.0,0,0.0,9.241715436187055,0,1.0,0.0,0.0,0.0,0.787557710974649,0.5033138255251779
fixed_policy_authority,tool_alignment,contact_mode_shift,1,4,,0,1,0.7899206138232199,0.0,0.7,0.0,0,0.0,9.251973457284091,0,1.0,0.0,0.0,0.0,0.7877094963324447,0.4992106170863636
fixed_policy_authority,tool_alignment,contact_mode_shift,1,5,,0,1,0.76603534325776,0.0,0.7,0.0,0,0.0,9.206847707302533,0,1.0,0.0,0.0,0.0,0.7748380640075754,0.517260917078987
fixed_policy_authority,tool_alignment,contact_mode_shift,1,6,,0,0,0.7395095458097825,0.0,0.7,0.0,0,0.0,9.223891045227003,0,1.0,0.0,0.0,0.0,0.3106554394348044,0.510443581909199
fixed_policy_authority,tool_alignment,contact_mode_shift,1,7,,0,1,0.772918773583479,0.0,0.7,0.0,0,0.0,9.21376940462526,0,1.0,0.0,0.0,0.0,1.0157847700059877,0.5144922381498958
fixed_policy_authority,tool_alignment,contact_mode_shift,1,8,,0,1,0.8158100968485916,0.0,0.7,0.0,0,0.0,9.270874031090642,0,1.0,0.0,0.0,0.0,0.8273298401458477,0.4916503875637434
fixed_policy_authority,tool_alignment,contact_mode_shift,1,9,,0,1,0.7496280232283448,0.0,0.7,0.0,0,0.0,9.263956556741322,0,1.0,0.0,0.0,0.0,0.7549330812706729,0.49441737730347124
fixed_policy_authority,tool_alignment,contact_mode_shift,1,10,,0,1,0.7981571405872331,0.0,0.7,0.0,0,0.0,9.249904011874364,0,1.0,0.0,0.0,0.0,0.5707888020709011,0.5000383952502545
fixed_policy_authority,tool_alignment,contact_mode_shift,1,11,,0,0,0.7654781505211112,0.0,0.7,0.0,0,0.0,9.217800839727309,0,1.0,0.0,0.0,0.0,0.31164264380316065,0.5128796641090768
fixed_policy_authority,tool_alignment,contact_mode_shift,1,12,,0,1,0.755727763987357,0.0,0.7,0.0,0,0.0,9.2289602101239,0,1.0,0.0,0.0,0.0,1.0072305130487542,0.5084159159504403
fixed_policy_authority,tool_alignment,contact_mode_shift,1,13,,0,1,0.7751806330091578,0.0,0.7,0.0,0,0.0,9.224367276188968,0,1.0,0.0,0.0,0.0,0.5356044341990689,0.5102530895244135
fixed_policy_authority,tool_alignment,contact_mode_shift,1,14,,0,1,0.7536939062112781,0.0,0.7,0.0,0,0.0,9.219841423483764,0,1.0,0.0,0.0,0.0,1.0142078375293646,0.5120634306064945
fixed_policy_authority,tool_alignment,contact_mode_shift,1,15,,0,1,0.7502475695133792,0.0,0.7,0.0,0,0.0,9.211855329581375,0,1.0,0.0,0.0,0.0,0.7824608103538988,0.5152578681674501
fixed_policy_authority,tool_alignment,contact_mode_shift,1,16,,0,1,0.7856788865852643,0.0,0.7,0.0,0,0.0,9.243654584636284,0,1.0,0.0,0.0,0.0,1.0017560309741111,0.5025381661454865
fixed_policy_authority,tool_alignment,contact_mode_shift,1,17,,0,0,0.762311729772425,0.0,0.7,0.0,0,0.0,9.207508081243876,0,1.0,0.0,0.0,0.0,0.30897923199996424,0.5169967675024496
fixed_policy_authority,tool_alignment,contact_mode_shift,1,18,,0,0,0.7561410737521754,0.0,0.7,0.0,0,0.0,9.208243206315625,0,1.0,0.0,0.0,0.0,0.31256272237745425,0.5167027174737501
fixed_policy_authority,tool_alignment,contact_mode_shift,1,19,,0,1,0.7821183837546999,0.0,0.7,0.0,0,0.0,9.230500256300232,0,1.0,0.0,0.0,0.0,0.7584662489778701,0.5077998974799073
fixed_policy_authority,tool_alignment,contact_mode_shift,1,20,,0,0,0.7618388861962911,0.0,0.7,0.0,0,0.0,9.220356498759823,0,1.0,0.0,0.0,0.0,0.3092105005498173,0.5118574004960712
fixed_policy_authority,tool_alignment,contact_mode_shift,1,21,,0,1,0.7747102461752329,0.0,0.7,0.0,0,0.0,9.233604809775892,0,1.0,0.0,0.0,0.0,0.752719856065067,0.5065580760896433
fixed_policy_authority,tool_alignment,contact_mode_shift,1,22,,0,1,0.7819275232263185,0.0,0.7,0.0,0,0.0,9.26681063283641,0,1.0,0.0,0.0,0.0,1.0504992282665262,0.4932757468654363
fixed_policy_authority,tool_alignment,contact_mode_shift,1,23,,0,1,0.7604793729515457,0.0,0.7,0.0,0,0.0,9.195205133663514,0,1.0,0.0,0.0,0.0,0.5398492611727844,0.5219179465345943
fixed_policy_authority,tool_alignment,contact_mode_shift,1,24,,0,1,0.7766332152379638,0.0,0.7,0.0,0,0.0,9.226118298891887,0,1.0,0.0,0.0,0.0,0.570070294555224,0.5095526804432454
fixed_policy_authority,tool_alignment,contact_mode_shift,1,25,,0,1,0.7705838125992115,0.0,0.7,0.0,0,0.0,9.239434552916173,0,1.0,0.0,0.0,0.0,0.5297870279629516,0.5042261788335314
fixed_policy_authority,tool_alignment,contact_mode_shift,1,26,,0,1,0.78858835249307,0.0,0.7,0.0,0,0.0,9.264190520953242,0,1.0,0.0,0.0,0.0,0.5362130336081654,0.4943237916187031
fixed_policy_authority,tool_alignment,contact_mode_shift,1,27,,0,1,0.736005042002847,0.0,0.7,0.0,0,0.0,9.188433363182561,0,1.0,0.0,0.0,0.0,1.004560172280914,0.5246266547269757
fixed_policy_authority,tool_alignment,contact_mode_shift,1,28,,0,1,0.762037574154227,0.0,0.7,0.0,0,0.0,9.23083914840252,0,1.0,0.0,0.0,0.0,0.7798834975657771,0.5076643406389917
fixed_policy_authority,tool_alignment,contact_mode_shift,1,29,,0,1,0.7964769140607558,0.0,0.7,0.0,0,0.0,9.286087797523159,0,1.0,0.0,0.0,0.0,1.2616232711197854,0.4855648809907364
fixed_policy_authority,tool_alignment,contact_mode_shift,1,30,,0,1,0.7619441518330178,0.0,0.7,0.0,0,0.0,9.222382027676531,0,1.0,0.0,0.0,0.0,0.9841306603065141,0.5110471889293876
fixed_policy_authority,tool_alignment,contact_mode_shift,1,31,,0,0,0.7822798793642269,0.0,0.7,0.0,0,0.0,9.236195413223882,0,1.0,0.0,0.0,0.0,0.3173374000725101,0.5055218347104474
fixed_policy_authority,tool_alignment,contact_mode_shift,1,32,,0,1,0.7696144445627267,0.0,0.7,0.0,0,0.0,9.237007902801933,0,1.0,0.0,0.0,0.0,0.7719628953164488,0.5051968388792267
fixed_policy_authority,tool_alignment,contact_mode_shift,1,33,,0,1,0.8024415011789227,0.0,0.7,0.0,0,0.0,9.258159960696487,0,1.0,0.0,0.0,0.0,0.5429713081329284,0.4967360157214054
fixed_policy_authority,tool_alignment,contact_mode_shift,1,34,,0,0,0.7835313366809319,0.0,0.7,0.0,0,0.0,9.243414332983907,0,1.0,0.0,0.0,0.0,0.31757386210857147,0.5026342668064375
fixed_policy_authority,tool_alignment,contact_mode_shift,1,35,,0,0,0.7382984450093577,0.0,0.7,0.0,0,0.0,9.192686732216252,0,1.0,0.0,0.0,0.0,0.3092878480424394,0.5229253071134995
fixed_policy_authority,tool_alignment,contact_mode_shift,1,36,,0,0,0.7695713429745105,0.0,0.7,0.0,0,0.0,9.248982757615924,0,1.0,0.0,0.0,0.0,0.31833619534691143,0.5004068969536303
fixed_policy_authority,tool_alignment,contact_mode_shift,1,37,,0,1,0.7647877219186926,0.0,0.7,0.0,0,0.0,9.190704436765726,0,1.0,0.0,0.0,0.0,0.5351891486234348,0.5237182252937096
fixed_policy_authority,tool_alignment,contact_mode_shift,1,38,,0,1,0.7434974874481044,0.0,0.7,0.0,0,0.0,9.234367482505222,0,1.0,0.0,0.0,0.0,0.7590242655798364,0.5062530069979111
fixed_policy_authority,tool_alignment,contact_mode_shift,1,39,,0,1,0.7833019780536257,0.0,0.7,0.0,0,0.0,9.254419068272215,0,1.0,0.0,0.0,0.0,1.059466450488839,0.49823237269111414
fixed_policy_authority,tool_alignment,contact_mode_shift,1,40,,0,1,0.7827210870655541,0.0,0.7,0.0,0,0.0,9.232634970449816,0,1.0,0.0,0.0,0.0,0.5593057401709108,0.5069460118200738
fixed_policy_authority,tool_alignment,contact_mode_shift,1,41,,0,1,0.7399287146002207,0.0,0.7,0.0,0,0.0,9.202654218946192,0,1.0,0.0,0.0,0.0,0.9695354612514795,0.5189383124215231
fixed_policy_authority,tool_alignment,contact_mode_shift,1,42,,0,1,0.7543569649165042,0.0,0.7,0.0,0,0.0,9.196100698941278,0,1.0,0.0,0.0,0.0,0.7869130039883306,0.5215597204234891
fixed_policy_authority,tool_alignment,contact_mode_shift,1,43,,0,1,0.7778755396865291,0.0,0.7,0.0,0,0.0,9.227463786926034,0,1.0,0.0,0.0,0.0,0.7802203075860853,0.5090144852295867
fixed_policy_authority,tool_alignment,contact_mode_shift,1,44,,0,0,0.804513478267291,0.0,0.7,0.0,0,0.0,9.237349528656104,0,1.0,0.0,0.0,0.0,0.3198152881588618,0.5050601885375584
fixed_policy_authority,tool_alignment,contact_mode_shift,1,45,,0,1,0.7596051015154008,0.0,0.7,0.0,0,0.0,9.209776789655566,0,1.0,0.0,0.0,0.0,1.2725638041048566,0.5160892841377739
fixed_policy_authority,tool_alignment,contact_mode_shift,1,46,,0,1,0.7360088692980375,0.0,0.7,0.0,0,0.0,9.191415397721642,0,1.0,0.0,0.0,0.0,0.5126063828793062,0.5234338409113437
fixed_policy_authority,tool_alignment,contact_mode_shift,1,47,,0,0,0.7654447195509086,0.0,0.7,0.0,0,0.0,9.184855887249642,0,1.0,0.0,0.0,0.0,0.30973383530550663,0.5260576451001434
fixed_policy_authority,tool_alignment,contact_mode_shift,1,48,,0,1,0.762602743931766,0.0,0.7,0.0,0,0.0,9.221291195700312,0,1.0,0.0,0.0,0.0,1.0542837429423835,0.5114835217198754
fixed_policy_authority,tool_alignment,contact_mode_shift,1,49,,0,1,0.7809063406418244,0.0,0.7,0.0,0,0.0,9.205528936068468,0,1.0,0.0,0.0,0.0,0.5469677901206674,0.5177884255726133
fixed_policy_authority,tool_alignment,contact_mode_shift,1,50,,0,1,0.7761927711553319,0.0,0.7,0.0,0,0.0,9.229964907716745,0,1.0,0.0,0.0,0.0,0.5351222607865643,0.5080140369133022
fixed_policy_authority,tool_alignment,contact_mode_shift,1,51,,0,1,0.7623013223149523,0.0,0.7,0.0,0,0.0,9.21210907484773,0,1.0,0.0,0.0,0.0,1.012950535165231,0.5151563700609083
fixed_policy_authority,tool_alignment,contact_mode_shift,1,52,,0,1,0.7792279426322148,0.0,0.7,0.0,0,0.0,9.22269270261509,0,1.0,0.0,0.0,0.0,0.5242475416806397,0.5109229189539641
fixed_policy_authority,tool_alignment,contact_mode_shift,1,53,,0,0,0.7810601892446675,0.0,0.7,0.0,0,0.0,9.218914366293049,0,1.0,0.0,0.0,0.0,0.31535771732771856,0.5124342534827802
fixed_policy_authority,tool_alignment,contact_mode_shift,1,54,,0,1,0.7643895412633668,0.0,0.7,0.0,0,0.0,9.216152524192836,0,1.0,0.0,0.0,0.0,1.2359249129838834,0.5135389903228655
fixed_policy_authority,tool_alignment,contact_mode_shift,1,55,,0,1,0.7586246069984085,0.0,0.7,0.0,0,0.0,9.177532731260357,0,1.0,0.0,0.0,0.0,0.7570072792025708,0.5289869074958577
fixed_policy_authority,tool_alignment,contact_mode_shift,1,56,,0,1,0.7521714239401824,0.0,0.7,0.0,0,0.0,9.2353859350615,0,1.0,0.0,0.0,0.0,0.5635488583386818,0.5058456259754008
fixed_policy_authority,tool_alignment,contact_mode_shift,1,57,,0,0,0.7857885947564853,0.0,0.7,0.0,0,0.0,9.227310093146654,0,1.0,0.0,0.0,0.0,0.31333356754245295,0.5090759627413386
fixed_policy_authority,tool_alignment,contact_mode_shift,1,58,,0,1,0.7936141797107166,0.0,0.7,0.0,0,0.0,9.26756952866105,0,1.0,0.0,0.0,0.0,0.8006003661268852,0.4929721885355801
fixed_policy_authority,tool_alignment,contact_mode_shift,1,59,,0,1,0.7672175193804487,0.0,0.7,0.0,0,0.0,9.237211477291442,0,1.0,0.0,0.0,0.0,0.7731306949040925,0.5051154090834233
fixed_policy_authority,tool_alignment,contact_mode_shift,1,60,,0,1,0.7679163863383279,0.0,0.7,0.0,0,0.0,9.249003511898335,0,1.0,0.0,0.0,0.0,1.196680308457069,0.5003985952406661
fixed_policy_authority,tool_alignment,contact_mode_shift,1,61,,0,1,0.7818807309672043,0.0,0.7,0.0,0,0.0,9.224025862739465,0,1.0,0.0,0.0,0.0,0.7919167764091356,0.5103896549042138
fixed_policy_authority,tool_alignment,contact_mode_shift,1,62,,0,1,0.776180047343549,0.0,0.7,0.0,0,0.0,9.234082877280962,0,1.0,0.0,0.0,0.0,0.5265324738547049,0.5063668490876155
fixed_policy_authority,tool_alignment,contact_mode_shift,1,63,,0,1,0.7623120972082981,0.0,0.7,0.0,0,0.0,9.231675188961578,0,1.0,0.0,0.0,0.0,0.5315560603964842,0.5073299244153687
fixed_policy_authority,tool_alignment,contact_mode_shift,2,0,,0,1,0.7640130175450505,0.0,0.7,0.0,0,0.0,9.223582733065271,0,1.0,0.0,0.0,0.0,1.0517973951798487,0.5105669067738914
fixed_policy_authority,tool_alignment,contact_mode_shift,2,1,,0,1,0.7853028369890799,0.0,0.7,0.0,0,0.0,9.212259641377223,0,1.0,0.0,0.0,0.0,0.9897224474204951,0.515096143449111
fixed_policy_authority,tool_alignment,contact_mode_shift,2,2,,0,1,0.7823896482502951,0.0,0.7,0.0,0,0.0,9.260365176416718,0,1.0,0.0,0.0,0.0,1.0780324275539526,0.4958539294333127
fixed_policy_authority,tool_alignment,contact_mode_shift,2,3,,0,1,0.7545939542262142,0.0,0.7,0.0,0,0.0,9.232371629096935,0,1.0,0.0,0.0,0.0,0.5562977154483478,0.5070513483612262
fixed_policy_authority,tool_alignment,contact_mode_shift,2,4,,0,1,0.7554687744561543,0.0,0.7,0.0,0,0.0,9.216266495235296,0,1.0,0.0,0.0,0.0,0.7829508409991256,0.5134934019058821
fixed_policy_authority,tool_alignment,contact_mode_shift,2,5,,0,1,0.7647316169545472,0.0,0.7,0.0,0,0.0,9.209549511154108,0,1.0,0.0,0.0,0.0,0.7978875868324644,0.5161801955383564
fixed_policy_authority,tool_alignment,contact_mode_shift,2,6,,0,1,0.7690003827733382,0.0,0.7,0.0,0,0.0,9.26718184421995,0,1.0,0.0,0.0,0.0,0.7587483664741588,0.49312726231202
fixed_policy_authority,tool_alignment,contact_mode_shift,2,7,,0,0,0.7797045924957253,0.0,0.7,0.0,0,0.0,9.243062295692535,0,1.0,0.0,0.0,0.0,0.3173018152490103,0.5027750817229861
fixed_policy_authority,tool_alignment,contact_mode_shift,2,8,,0,1,0.7862670758412296,0.0,0.7,0.0,0,0.0,9.221255573380024,0,1.0,0.0,0.0,0.0,0.8005893066957643,0.5114977706479906
fixed_policy_authority,tool_alignment,contact_mode_shift,2,9,,0,1,0.7685772779563597,0.0,0.7,0.0,0,0.0,9.200304107574746,0,1.0,0.0,0.0,0.0,0.9935538013473392,0.519878356970102
fixed_policy_authority,tool_alignment,contact_mode_shift,2,10,,0,1,0.7752148173427127,0.0,0.7,0.0,0,0.0,9.283179705778105,0,1.0,0.0,0.0,0.0,1.026691841145408,0.48672811768875823
fixed_policy_authority,tool_alignment,contact_mode_shift,2,11,,0,1,0.7608993837274314,0.0,0.7,0.0,0,0.0,9.207415949925112,0,1.0,0.0,0.0,0.0,0.5637238360961594,0.5170336200299556
fixed_policy_authority,tool_alignment,contact_mode_shift,2,12,,0,0,0.768319362389126,0.0,0.7,0.0,0,0.0,9.193422610003331,0,1.0,0.0,0.0,0.0,0.3092750128976401,0.5226309559986672
fixed_policy_authority,tool_alignment,contact_mode_shift,2,13,,0,0,0.7504992300929835,0.0,0.7,0.0,0,0.0,9.177895355910287,0,1.0,0.0,0.0,0.0,0.31062736613630343,0.5288418576358854
fixed_policy_authority,tool_alignment,contact_mode_shift,2,14,,0,1,0.7712291198830873,0.0,0.7,0.0,0,0.0,9.262218582612851,0,1.0,0.0,0.0,0.0,0.8120463064172506,0.4951125669548599
fixed_policy_authority,tool_alignment,contact_mode_shift,2,15,,0,0,0.7573247696182126,0.0,0.7,0.0,0,0.0,9.20105030879993,0,1.0,0.0,0.0,0.0,0.30856565042765743,0.5195798764800278
fixed_policy_authority,tool_alignment,contact_mode_shift,2,16,,0,1,0.7819307714460733,0.0,0.7,0.0,0,0.0,9.26445424850334,0,1.0,0.0,0.0,0.0,0.5429372357910093,0.49421830059866434
fixed_policy_authority,tool_alignment,contact_mode_shift,2,17,,0,1,0.7735064764343582,0.0,0.7,0.0,0,0.0,9.216046361176511,0,1.0,0.0,0.0,0.0,0.7753945762726671,0.513581455529396
fixed_policy_authority,tool_alignment,contact_mode_shift,2,18,,0,1,0.7705971980580248,0.0,0.7,0.0,0,0.0,9.211375802953032,0,1.0,0.0,0.0,0.0,0.5410346264800386,0.5154496788187872
