stress_axis,stress_level,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
fragility,0.40,recovery_aware_mpc,0,120,0.358333,0.208333,0.277443,0.416110,0.308788,0.397776,0.756531,0.342052,0.261556,0.551757,0.126584,-0.010883
fragility,0.40,recovery_aware_mpc,1,120,0.450000,0.175000,0.277842,0.420486,0.310693,0.400119,0.757268,0.342170,0.261076,0.553937,0.125692,0.099762
fragility,0.40,recovery_aware_mpc,2,120,0.366667,0.200000,0.279516,0.420638,0.311154,0.400267,0.756913,0.342745,0.262332,0.555675,0.124583,0.000296
fragility,0.40,recovery_aware_mpc,3,120,0.416667,0.133333,0.279790,0.423306,0.309019,0.399602,0.760041,0.343766,0.261132,0.552314,0.125485,0.091490
fragility,0.40,recovery_aware_mpc,4,120,0.391667,0.216667,0.277874,0.419622,0.308946,0.400260,0.758885,0.342380,0.263055,0.555160,0.126724,0.016166
fragility,0.40,recovery_aware_mpc,5,120,0.425000,0.166667,0.278510,0.420748,0.312790,0.398632,0.758212,0.344193,0.264004,0.552030,0.125430,0.079415
fragility,0.40,recovery_aware_mpc,6,120,0.483333,0.308333,0.280898,0.419777,0.312163,0.396666,0.758103,0.342584,0.261707,0.554609,0.126288,0.050040
fragility,0.40,recovery_aware_mpc,7,120,0.408333,0.166667,0.278153,0.417037,0.307495,0.396958,0.754244,0.342747,0.261985,0.554211,0.126158,0.064604
fragility,0.40,recovery_aware_mpc,8,120,0.358333,0.166667,0.278236,0.420675,0.311012,0.397715,0.758665,0.344316,0.262486,0.556734,0.124638,0.013253
fragility,0.40,recovery_aware_mpc,9,120,0.358333,0.216667,0.278934,0.418668,0.307996,0.395779,0.755709,0.341027,0.262261,0.553621,0.125701,-0.016632
fragility,0.60,authority_boundary_v5,0,120,0.291667,0.241667,0.337522,0.708715,0.342926,0.462100,0.600625,0.381389,0.282913,0.502804,0.071510,-0.213048
fragility,0.60,authority_boundary_v5,1,120,0.408333,0.275000,0.337028,0.707265,0.340243,0.457352,0.602054,0.378930,0.282943,0.504260,0.071837,-0.115217
fragility,0.60,authority_boundary_v5,2,120,0.350000,0.250000,0.335357,0.709013,0.339529,0.457253,0.598488,0.378836,0.281659,0.505073,0.071624,-0.158202
fragility,0.60,authority_boundary_v5,3,120,0.425000,0.216667,0.335431,0.710060,0.342075,0.458728,0.600411,0.380424,0.282763,0.504906,0.071112,-0.063395
fragility,0.60,authority_boundary_v5,4,120,0.333333,0.283333,0.335641,0.709557,0.338853,0.459053,0.599682,0.380540,0.281696,0.505457,0.071521,-0.195920
fragility,0.60,authority_boundary_v5,5,120,0.325000,0.191667,0.337120,0.709134,0.341019,0.458703,0.602811,0.382518,0.282165,0.504225,0.071857,-0.147940
fragility,0.60,authority_boundary_v5,6,120,0.308333,0.233333,0.337960,0.706988,0.339576,0.457578,0.602023,0.380456,0.283289,0.505821,0.071894,-0.189626
fragility,0.60,authority_boundary_v5,7,120,0.450000,0.258333,0.337501,0.707562,0.343147,0.457800,0.602053,0.379478,0.281645,0.506336,0.072041,-0.063980
fragility,0.60,authority_boundary_v5,8,120,0.300000,0.241667,0.338153,0.709684,0.342356,0.456262,0.600162,0.379045,0.281549,0.505400,0.071472,-0.204116
fragility,0.60,authority_boundary_v5,9,120,0.308333,0.266667,0.336281,0.710192,0.340587,0.458821,0.603168,0.379828,0.281043,0.502825,0.070943,-0.210798
fragility,0.60,bayesian_authority_allocation,0,120,0.358333,0.241667,0.356780,0.734016,0.377245,0.448562,0.525015,0.373376,0.282626,0.463452,0.071926,-0.166382
fragility,0.60,bayesian_authority_allocation,1,120,0.258333,0.258333,0.354777,0.731837,0.376290,0.448460,0.522747,0.372918,0.281809,0.465544,0.071973,-0.275662
fragility,0.60,bayesian_authority_allocation,2,120,0.233333,0.258333,0.358422,0.731847,0.378905,0.445248,0.519406,0.373611,0.281095,0.466655,0.072603,-0.301945
fragility,0.60,bayesian_authority_allocation,3,120,0.325000,0.258333,0.357952,0.732033,0.378174,0.445828,0.521987,0.373640,0.283462,0.463301,0.072322,-0.209955
fragility,0.60,bayesian_authority_allocation,4,120,0.308333,0.283333,0.356956,0.733599,0.376283,0.449430,0.522580,0.373377,0.282133,0.463274,0.071786,-0.242304
fragility,0.60,bayesian_authority_allocation,5,120,0.225000,0.291667,0.359021,0.731210,0.375495,0.448488,0.523604,0.373522,0.281527,0.466292,0.072618,-0.330441
fragility,0.60,bayesian_authority_allocation,6,120,0.291667,0.300000,0.357775,0.734048,0.375658,0.447110,0.522745,0.373183,0.281871,0.464178,0.071699,-0.269206
fragility,0.60,bayesian_authority_allocation,7,120,0.241667,0.241667,0.357456,0.731661,0.376259,0.444975,0.522560,0.372571,0.281191,0.464012,0.072421,-0.282180
fragility,0.60,bayesian_authority_allocation,8,120,0.291667,0.241667,0.359344,0.734589,0.376497,0.447827,0.520872,0.373864,0.282122,0.463724,0.071606,-0.233999
fragility,0.60,bayesian_authority_allocation,9,120,0.300000,0.275000,0.354126,0.730668,0.375774,0.445436,0.520303,0.371943,0.283055,0.465029,0.072739,-0.243538
fragility,0.60,cbf_safety_filter,0,120,0.450000,0.191667,0.287523,0.330226,0.329446,0.379571,0.639332,0.226134,0.273992,0.533991,0.117436,0.110305
fragility,0.60,cbf_safety_filter,1,120,0.433333,0.233333,0.288365,0.328863,0.327731,0.378615,0.637670,0.226577,0.272587,0.531985,0.118258,0.068134
fragility,0.60,cbf_safety_filter,2,120,0.391667,0.141667,0.286672,0.325948,0.328375,0.375921,0.638549,0.227533,0.272461,0.534655,0.118138,0.084618
fragility,0.60,cbf_safety_filter,3,120,0.383333,0.191667,0.286658,0.330913,0.331127,0.377221,0.639892,0.228122,0.271877,0.536843,0.116689,0.043549
fragility,0.60,cbf_safety_filter,4,120,0.358333,0.216667,0.286854,0.329699,0.328955,0.377733,0.639205,0.226587,0.271077,0.534101,0.117725,0.003676
fragility,0.60,cbf_safety_filter,5,120,0.375000,0.175000,0.287942,0.328544,0.328207,0.378591,0.639452,0.227805,0.271263,0.535123,0.117577,0.046095
fragility,0.60,cbf_safety_filter,6,120,0.425000,0.175000,0.288356,0.326122,0.327227,0.377297,0.639947,0.227014,0.269131,0.534603,0.118590,0.097004
fragility,0.60,cbf_safety_filter,7,120,0.408333,0.183333,0.286294,0.329049,0.328361,0.380086,0.637650,0.228012,0.272880,0.533490,0.117149,0.074184
fragility,0.60,cbf_safety_filter,8,120,0.383333,0.166667,0.287647,0.327556,0.330264,0.376064,0.635641,0.227724,0.273062,0.533390,0.118161,0.059584
fragility,0.60,cbf_safety_filter,9,120,0.425000,0.225000,0.286601,0.324913,0.327770,0.379283,0.639485,0.226547,0.272313,0.532905,0.119505,0.066418
fragility,0.60,confidence_threshold_shared_control,0,120,0.150000,0.300000,0.465980,0.885230,0.431942,0.511305,0.328201,0.381209,0.342612,0.343326,0.065292,-0.507282
fragility,0.60,confidence_threshold_shared_control,1,120,0.183333,0.308333,0.464251,0.882778,0.429417,0.510114,0.328122,0.379606,0.340733,0.344585,0.065690,-0.477394
fragility,0.60,confidence_threshold_shared_control,2,120,0.108333,0.341667,0.466360,0.883282,0.431752,0.504883,0.326997,0.379652,0.340179,0.344963,0.065866,-0.573549
fragility,0.60,confidence_threshold_shared_control,3,120,0.116667,0.316667,0.466594,0.883457,0.431981,0.507156,0.328221,0.381022,0.342292,0.346068,0.065752,-0.550165
fragility,0.60,confidence_threshold_shared_control,4,120,0.091667,0.308333,0.463637,0.883896,0.428380,0.509318,0.328747,0.381490,0.341386,0.344862,0.065750,-0.569052
fragility,0.60,confidence_threshold_shared_control,5,120,0.133333,0.300000,0.464761,0.877819,0.431814,0.507278,0.328748,0.379634,0.341957,0.347081,0.065661,-0.521161
fragility,0.60,confidence_threshold_shared_control,6,120,0.058333,0.316667,0.466314,0.881477,0.429913,0.508200,0.329023,0.380936,0.340330,0.344051,0.065510,-0.607675
fragility,0.60,confidence_threshold_shared_control,7,120,0.108333,0.375000,0.465449,0.881885,0.430556,0.507058,0.327360,0.380362,0.343021,0.342441,0.065374,-0.593765
fragility,0.60,confidence_threshold_shared_control,8,120,0.133333,0.358333,0.466223,0.883152,0.432788,0.505408,0.330667,0.380339,0.342125,0.343841,0.065374,-0.558821
fragility,0.60,confidence_threshold_shared_control,9,120,0.091667,0.333333,0.463190,0.882906,0.430506,0.509404,0.328875,0.379137,0.343182,0.342920,0.065105,-0.584308
fragility,0.60,mpc_risk_arbitration,0,120,0.425000,0.175000,0.268016,0.372016,0.314166,0.390443,0.707661,0.296163,0.252397,0.562730,0.132972,0.090089
fragility,0.60,mpc_risk_arbitration,1,120,0.516667,0.200000,0.267866,0.367450,0.312881,0.388936,0.706737,0.292663,0.251170,0.564084,0.134215,0.168051
fragility,0.60,mpc_risk_arbitration,2,120,0.433333,0.225000,0.265382,0.370551,0.313096,0.388182,0.707428,0.293877,0.253057,0.564634,0.132463,0.069085
fragility,0.60,mpc_risk_arbitration,3,120,0.458333,0.200000,0.266603,0.376048,0.314290,0.388846,0.704667,0.295167,0.250442,0.563135,0.131055,0.107340
fragility,0.60,mpc_risk_arbitration,4,120,0.491667,0.191667,0.265359,0.374166,0.313860,0.386657,0.706391,0.293807,0.252333,0.563719,0.131668,0.147208
fragility,0.60,mpc_risk_arbitration,5,120,0.450000,0.225000,0.266870,0.370708,0.314161,0.387159,0.707220,0.293978,0.250575,0.565062,0.132346,0.085268
fragility,0.60,mpc_risk_arbitration,6,120,0.325000,0.233333,0.265654,0.369230,0.311653,0.387678,0.707784,0.295241,0.251425,0.565504,0.133796,-0.043983
fragility,0.60,mpc_risk_arbitration,7,120,0.400000,0.233333,0.267939,0.373382,0.312755,0.387014,0.708206,0.295173,0.251715,0.566913,0.132255,0.029394
fragility,0.60,mpc_risk_arbitration,8,120,0.383333,0.225000,0.267753,0.376437,0.316855,0.386162,0.704452,0.296509,0.252785,0.565013,0.133198,0.016219
fragility,0.60,mpc_risk_arbitration,9,120,0.383333,0.241667,0.265447,0.374367,0.311405,0.389803,0.708705,0.293060,0.252942,0.564155,0.131893,0.008080
fragility,0.60,pomdp_handoff_policy,0,120,0.400000,0.191667,0.305904,0.556304,0.339675,0.429813,0.633529,0.354963,0.262223,0.522729,0.104388,-0.019562
fragility,0.60,pomdp_handoff_policy,1,120,0.400000,0.266667,0.304231,0.556177,0.336819,0.426893,0.636140,0.353187,0.262181,0.524854,0.104022,-0.064419
fragility,0.60,pomdp_handoff_policy,2,120,0.391667,0.266667,0.305109,0.556733,0.339021,0.428944,0.634652,0.355816,0.262165,0.527338,0.103778,-0.074086
fragility,0.60,pomdp_handoff_policy,3,120,0.366667,0.258333,0.304924,0.558129,0.340787,0.429931,0.634723,0.356412,0.262622,0.523723,0.103363,-0.094663
fragility,0.60,pomdp_handoff_policy,4,120,0.308333,0.191667,0.304764,0.557389,0.338195,0.427384,0.633094,0.355393,0.262286,0.522932,0.103879,-0.110753
fragility,0.60,pomdp_handoff_policy,5,120,0.333333,0.250000,0.304750,0.557269,0.339880,0.429474,0.634700,0.354871,0.260825,0.524312,0.104393,-0.122227
fragility,0.60,pomdp_handoff_policy,6,120,0.308333,0.208333,0.305287,0.555800,0.337266,0.426521,0.636678,0.354924,0.261814,0.523422,0.103428,-0.120250
fragility,0.60,pomdp_handoff_policy,7,120,0.275000,0.233333,0.305274,0.554958,0.338004,0.425929,0.638477,0.355095,0.264220,0.526711,0.105034,-0.168798
fragility,0.60,pomdp_handoff_policy,8,120,0.300000,0.275000,0.305331,0.558827,0.342427,0.425930,0.633193,0.355736,0.261187,0.523320,0.103734,-0.171769
fragility,0.60,pomdp_handoff_policy,9,120,0.358333,0.233333,0.303179,0.558255,0.338807,0.429219,0.635421,0.355371,0.262187,0.521242,0.103174,-0.086528
fragility,0.60,recovery_aware_mpc,0,120,0.416667,0.283333,0.281330,0.420979,0.309577,0.398953,0.754263,0.342340,0.264560,0.551892,0.129686,-0.001667
fragility,0.60,recovery_aware_mpc,1,120,0.383333,0.150000,0.280665,0.419462,0.307466,0.398468,0.757298,0.340727,0.261609,0.553508,0.129313,0.048996
fragility,0.60,recovery_aware_mpc,2,120,0.391667,0.208333,0.280433,0.419731,0.309059,0.396355,0.756480,0.342859,0.262523,0.552587,0.129204,0.020877
fragility,0.60,recovery_aware_mpc,3,120,0.466667,0.200000,0.281141,0.420776,0.312165,0.398989,0.758249,0.343493,0.262609,0.556333,0.128825,0.099881
fragility,0.60,recovery_aware_mpc,4,120,0.383333,0.241667,0.279402,0.421313,0.307272,0.397830,0.755300,0.343380,0.261512,0.554299,0.128391,-0.008283
fragility,0.60,recovery_aware_mpc,5,120,0.375000,0.258333,0.279439,0.421359,0.310439,0.400688,0.756867,0.343861,0.260730,0.556594,0.127167,-0.027742
fragility,0.60,recovery_aware_mpc,6,120,0.466667,0.283333,0.280491,0.419397,0.309868,0.397635,0.755461,0.341322,0.262464,0.555346,0.129809,0.049232
fragility,0.60,recovery_aware_mpc,7,120,0.475000,0.225000,0.280432,0.421731,0.307505,0.397646,0.755151,0.342766,0.262303,0.555255,0.129097,0.093394
fragility,0.60,recovery_aware_mpc,8,120,0.400000,0.225000,0.279939,0.418916,0.311794,0.395022,0.754473,0.341780,0.260552,0.551288,0.129086,0.018866
fragility,0.60,recovery_aware_mpc,9,120,0.425000,0.208333,0.280465,0.416984,0.309600,0.398265,0.755811,0.341260,0.263485,0.554794,0.129891,0.054652
fragility,0.80,authority_boundary_v5,0,120,0.283333,0.291667,0.341008,0.708884,0.341630,0.461362,0.600348,0.381604,0.282991,0.504731,0.074565,-0.253041
fragility,0.80,authority_boundary_v5,1,120,0.241667,0.191667,0.340520,0.706477,0.340680,0.459123,0.600131,0.380419,0.281692,0.502883,0.074932,-0.231486
fragility,0.80,authority_boundary_v5,2,120,0.291667,0.333333,0.339216,0.707566,0.341222,0.456429,0.601708,0.379432,0.281748,0.503111,0.074279,-0.268793
fragility,0.80,authority_boundary_v5,3,120,0.300000,0.283333,0.340443,0.707906,0.340338,0.459218,0.601949,0.380030,0.281550,0.502240,0.074146,-0.230082
fragility,0.80,authority_boundary_v5,4,120,0.341667,0.233333,0.339947,0.709222,0.342467,0.460543,0.602201,0.381406,0.282162,0.502218,0.074036,-0.158224
fragility,0.80,authority_boundary_v5,5,120,0.325000,0.216667,0.339890,0.706209,0.338140,0.457649,0.601511,0.380809,0.280254,0.506866,0.074358,-0.162776
fragility,0.80,authority_boundary_v5,6,120,0.383333,0.258333,0.340231,0.709164,0.342449,0.457855,0.599627,0.378560,0.281185,0.503505,0.074068,-0.131711
fragility,0.80,authority_boundary_v5,7,120,0.300000,0.200000,0.340310,0.710980,0.343721,0.459720,0.598657,0.380531,0.281380,0.504281,0.073733,-0.180035
fragility,0.80,authority_boundary_v5,8,120,0.258333,0.241667,0.339057,0.712503,0.340880,0.456916,0.599551,0.380941,0.281269,0.505471,0.073030,-0.246766
fragility,0.80,authority_boundary_v5,9,120,0.316667,0.300000,0.339486,0.706563,0.338224,0.460700,0.598986,0.382259,0.283155,0.508230,0.074958,-0.223487
fragility,0.80,bayesian_authority_allocation,0,120,0.383333,0.175000,0.361916,0.733211,0.378276,0.449080,0.519270,0.372807,0.283462,0.459612,0.074065,-0.101769
fragility,0.80,bayesian_authority_allocation,1,120,0.258333,0.275000,0.360876,0.735122,0.377091,0.450089,0.517388,0.374480,0.283113,0.463193,0.074007,-0.289217
fragility,0.80,bayesian_authority_allocation,2,120,0.233333,0.233333,0.359136,0.734768,0.375045,0.447523,0.520554,0.371696,0.283375,0.464882,0.073401,-0.286697
fragility,0.80,bayesian_authority_allocation,3,120,0.183333,0.275000,0.362101,0.735910,0.376420,0.449044,0.519635,0.374197,0.283100,0.462770,0.074130,-0.364272
fragility,0.80,bayesian_authority_allocation,4,120,0.225000,0.250000,0.362129,0.734664,0.376396,0.448041,0.520200,0.373102,0.281220,0.464904,0.073797,-0.306534
fragility,0.80,bayesian_authority_allocation,5,120,0.258333,0.291667,0.360113,0.732560,0.375452,0.445604,0.521296,0.374042,0.282013,0.465867,0.074885,-0.297588
fragility,0.80,bayesian_authority_allocation,6,120,0.291667,0.258333,0.360772,0.734022,0.379354,0.445091,0.518865,0.374994,0.282768,0.466585,0.073847,-0.244956
fragility,0.80,bayesian_authority_allocation,7,120,0.308333,0.258333,0.361738,0.735995,0.378173,0.451347,0.518090,0.374257,0.286273,0.463684,0.073810,-0.229554
fragility,0.80,bayesian_authority_allocation,8,120,0.225000,0.275000,0.358792,0.733230,0.377226,0.446761,0.518353,0.374235,0.282821,0.463669,0.073829,-0.321096
fragility,0.80,bayesian_authority_allocation,9,120,0.258333,0.250000,0.360730,0.733980,0.376905,0.446352,0.519632,0.373082,0.280637,0.465981,0.074155,-0.272609
fragility,0.80,cbf_safety_filter,0,120,0.441667,0.158333,0.289432,0.330281,0.329384,0.380618,0.634004,0.227209,0.271922,0.533309,0.121499,0.121498
fragility,0.80,cbf_safety_filter,1,120,0.375000,0.133333,0.291864,0.327085,0.328566,0.378267,0.637511,0.227429,0.273117,0.534512,0.122836,0.071162
fragility,0.80,cbf_safety_filter,2,120,0.291667,0.200000,0.288453,0.327812,0.328267,0.375662,0.636186,0.226353,0.271773,0.532716,0.122321,-0.052464
fragility,0.80,cbf_safety_filter,3,120,0.483333,0.141667,0.289609,0.328262,0.327531,0.377003,0.637182,0.227578,0.271521,0.534398,0.121259,0.174886
fragility,0.80,cbf_safety_filter,4,120,0.366667,0.200000,0.289812,0.329149,0.329625,0.378268,0.637316,0.227630,0.271785,0.533576,0.121467,0.021308
fragility,0.80,cbf_safety_filter,5,120,0.341667,0.116667,0.288493,0.326799,0.328843,0.375169,0.637034,0.227924,0.271334,0.535520,0.121910,0.049314
fragility,0.80,cbf_safety_filter,6,120,0.333333,0.166667,0.290810,0.330763,0.332973,0.376218,0.635458,0.228384,0.271317,0.533447,0.120837,0.007491
fragility,0.80,cbf_safety_filter,7,120,0.300000,0.233333,0.292157,0.331547,0.330415,0.380969,0.637775,0.227076,0.273362,0.532153,0.122724,-0.067546
fragility,0.80,cbf_safety_filter,8,120,0.458333,0.183333,0.289994,0.328065,0.328337,0.379250,0.640056,0.227981,0.271990,0.532718,0.120639,0.123795
fragility,0.80,cbf_safety_filter,9,120,0.350000,0.150000,0.291457,0.325855,0.330109,0.380052,0.636931,0.225566,0.269331,0.534724,0.122355,0.035905
fragility,0.80,confidence_threshold_shared_control,0,120,0.100000,0.366667,0.468476,0.882612,0.430295,0.509966,0.327337,0.381204,0.342988,0.342678,0.068183,-0.598256
fragility,0.80,confidence_threshold_shared_control,1,120,0.150000,0.383333,0.471393,0.885626,0.431217,0.510682,0.323825,0.381882,0.341623,0.344706,0.068478,-0.560624
fragility,0.80,confidence_threshold_shared_control,2,120,0.058333,0.350000,0.467145,0.880912,0.428501,0.504511,0.326302,0.379385,0.342544,0.343998,0.068004,-0.627808
fragility,0.80,confidence_threshold_shared_control,3,120,0.125000,0.300000,0.468231,0.883338,0.430564,0.508147,0.326450,0.380309,0.341310,0.344054,0.067866,-0.531842
fragility,0.80,confidence_threshold_shared_control,4,120,0.083333,0.300000,0.469687,0.884450,0.431255,0.509804,0.326669,0.380838,0.341136,0.344390,0.068002,-0.574484
fragility,0.80,confidence_threshold_shared_control,5,120,0.125000,0.283333,0.468052,0.884049,0.430742,0.505095,0.324650,0.381674,0.342564,0.347067,0.068029,-0.521577
fragility,0.80,confidence_threshold_shared_control,6,120,0.091667,0.391667,0.469423,0.885616,0.432935,0.507195,0.324265,0.382394,0.341622,0.342180,0.067883,-0.623502
fragility,0.80,confidence_threshold_shared_control,7,120,0.075000,0.325000,0.470072,0.886637,0.433497,0.509719,0.323553,0.383283,0.342291,0.341223,0.068039,-0.599781
fragility,0.80,confidence_threshold_shared_control,8,120,0.083333,0.333333,0.469230,0.882330,0.431736,0.507804,0.327273,0.382214,0.343068,0.346362,0.068106,-0.594454
fragility,0.80,confidence_threshold_shared_control,9,120,0.108333,0.383333,0.468722,0.882175,0.430119,0.509379,0.326717,0.379785,0.340478,0.344275,0.068143,-0.600022
fragility,0.80,mpc_risk_arbitration,0,120,0.358333,0.241667,0.268955,0.371220,0.315260,0.390164,0.701552,0.295860,0.252537,0.565962,0.137718,-0.018554
fragility,0.80,mpc_risk_arbitration,1,120,0.441667,0.266667,0.268945,0.376389,0.314702,0.387577,0.705131,0.294600,0.252573,0.562310,0.137457,0.048853
fragility,0.80,mpc_risk_arbitration,2,120,0.458333,0.266667,0.267997,0.373480,0.312687,0.387879,0.706270,0.295419,0.252251,0.565591,0.136253,0.066750
fragility,0.80,mpc_risk_arbitration,3,120,0.358333,0.225000,0.268273,0.373232,0.313603,0.389512,0.706259,0.296386,0.251925,0.565121,0.137364,-0.007867
fragility,0.80,mpc_risk_arbitration,4,120,0.458333,0.233333,0.270458,0.373412,0.315165,0.388793,0.704520,0.295553,0.253121,0.563026,0.136852,0.086158
fragility,0.80,mpc_risk_arbitration,5,120,0.408333,0.191667,0.268617,0.376114,0.312377,0.385834,0.707715,0.296003,0.250384,0.566965,0.134700,0.062815
fragility,0.80,mpc_risk_arbitration,6,120,0.500000,0.225000,0.269960,0.373792,0.318445,0.384865,0.702400,0.295654,0.251901,0.562467,0.136328,0.132792
fragility,0.80,mpc_risk_arbitration,7,120,0.475000,0.233333,0.271367,0.374287,0.316164,0.389301,0.706479,0.294839,0.252600,0.563245,0.136681,0.102395
fragility,0.80,mpc_risk_arbitration,8,120,0.433333,0.233333,0.269275,0.372082,0.314706,0.388816,0.707613,0.295549,0.253669,0.563080,0.137399,0.062092
fragility,0.80,mpc_risk_arbitration,9,120,0.358333,0.208333,0.270223,0.374142,0.312583,0.389381,0.706659,0.296278,0.250571,0.566282,0.137001,0.001983
fragility,0.80,pomdp_handoff_policy,0,120,0.366667,0.208333,0.307613,0.556483,0.338465,0.427868,0.635887,0.355241,0.264202,0.524973,0.107304,-0.063111
fragility,0.80,pomdp_handoff_policy,1,120,0.408333,0.283333,0.307087,0.559719,0.340489,0.426554,0.634825,0.355124,0.262953,0.523413,0.106933,-0.068829
fragility,0.80,pomdp_handoff_policy,2,120,0.366667,0.258333,0.307502,0.557427,0.337432,0.427974,0.635314,0.353855,0.262208,0.523651,0.107391,-0.094064
fragility,0.80,pomdp_handoff_policy,3,120,0.341667,0.291667,0.307231,0.557290,0.337226,0.427579,0.634940,0.354382,0.261684,0.524294,0.107582,-0.139632
fragility,0.80,pomdp_handoff_policy,4,120,0.425000,0.250000,0.306941,0.556727,0.339301,0.429891,0.635118,0.355523,0.262203,0.524156,0.107510,-0.030968
fragility,0.80,pomdp_handoff_policy,5,120,0.308333,0.291667,0.306154,0.555659,0.338503,0.426354,0.632561,0.356432,0.261400,0.526025,0.107823,-0.172758
fragility,0.80,pomdp_handoff_policy,6,120,0.425000,0.241667,0.308767,0.558795,0.339957,0.425785,0.634202,0.357590,0.262560,0.524104,0.107450,-0.026646
fragility,0.80,pomdp_handoff_policy,7,120,0.358333,0.216667,0.308979,0.558045,0.342179,0.429063,0.630714,0.356808,0.262867,0.522560,0.107300,-0.078636
fragility,0.80,pomdp_handoff_policy,8,120,0.325000,0.233333,0.307705,0.555842,0.338670,0.427187,0.637312,0.354484,0.263984,0.525842,0.107396,-0.119908
fragility,0.80,pomdp_handoff_policy,9,120,0.300000,0.233333,0.309232,0.555504,0.338480,0.428740,0.635600,0.354801,0.259600,0.523650,0.107941,-0.145533
fragility,0.80,recovery_aware_mpc,0,120,0.450000,0.183333,0.283676,0.420802,0.309757,0.397766,0.751998,0.341759,0.262506,0.553206,0.133320,0.093113
fragility,0.80,recovery_aware_mpc,1,120,0.400000,0.283333,0.286267,0.420200,0.311201,0.399356,0.751105,0.342297,0.261539,0.553731,0.133774,-0.019937
fragility,0.80,recovery_aware_mpc,2,120,0.400000,0.233333,0.283688,0.421618,0.308498,0.395961,0.755313,0.341256,0.262693,0.553654,0.133327,0.012648
fragility,0.80,recovery_aware_mpc,3,120,0.441667,0.200000,0.282386,0.421990,0.309347,0.396762,0.753632,0.341350,0.261125,0.553511,0.132304,0.074841
fragility,0.80,recovery_aware_mpc,4,120,0.491667,0.200000,0.282899,0.419370,0.312399,0.399051,0.751426,0.342344,0.262953,0.552796,0.133220,0.124303
fragility,0.80,recovery_aware_mpc,5,120,0.483333,0.283333,0.283225,0.419898,0.310028,0.395807,0.756256,0.341178,0.260707,0.554320,0.133611,0.065366
fragility,0.80,recovery_aware_mpc,6,120,0.350000,0.316667,0.283103,0.423681,0.312384,0.396360,0.753137,0.343576,0.263304,0.555444,0.133097,-0.090444
fragility,0.80,recovery_aware_mpc,7,120,0.450000,0.275000,0.284810,0.424065,0.311659,0.398991,0.752651,0.343081,0.261415,0.553545,0.134331,0.034682
fragility,0.80,recovery_aware_mpc,8,120,0.408333,0.225000,0.284269,0.420771,0.310138,0.397067,0.753673,0.342282,0.263898,0.550830,0.133193,0.025577
fragility,0.80,recovery_aware_mpc,9,120,0.358333,0.208333,0.283554,0.416228,0.309761,0.399947,0.752939,0.341111,0.261957,0.556413,0.134324,-0.013048
fragility,1.00,authority_boundary_v5,0,120,0.325000,0.275000,0.340508,0.710551,0.342147,0.458989,0.598070,0.381700,0.283138,0.502796,0.075781,-0.201306
fragility,1.00,authority_boundary_v5,1,120,0.233333,0.258333,0.340761,0.710532,0.339360,0.457939,0.597705,0.382064,0.280623,0.506301,0.075240,-0.282191
fragility,1.00,authority_boundary_v5,2,120,0.308333,0.308333,0.341099,0.709520,0.339566,0.458864,0.599887,0.380476,0.281156,0.506179,0.076097,-0.237844
fragility,1.00,authority_boundary_v5,3,120,0.275000,0.308333,0.342292,0.706733,0.343566,0.455201,0.600141,0.379690,0.281476,0.504237,0.076267,-0.270908
fragility,1.00,authority_boundary_v5,4,120,0.333333,0.275000,0.342977,0.710133,0.341904,0.460206,0.597313,0.381534,0.284420,0.500623,0.075531,-0.193641
fragility,1.00,authority_boundary_v5,5,120,0.300000,0.258333,0.342158,0.709453,0.341006,0.457789,0.599018,0.383180,0.282999,0.502854,0.075843,-0.215867
fragility,1.00,authority_boundary_v5,6,120,0.258333,0.316667,0.343305,0.710666,0.341850,0.460576,0.595574,0.381576,0.283579,0.502381,0.076039,-0.294863
fragility,1.00,authority_boundary_v5,7,120,0.325000,0.325000,0.341933,0.708085,0.340445,0.456970,0.596177,0.380532,0.280200,0.503172,0.076203,-0.231590
fragility,1.00,authority_boundary_v5,8,120,0.300000,0.241667,0.340104,0.705105,0.336261,0.452393,0.598093,0.377836,0.281746,0.506554,0.076452,-0.202110
fragility,1.00,authority_boundary_v5,9,120,0.266667,0.191667,0.344404,0.710252,0.342730,0.455707,0.599686,0.379154,0.283815,0.503519,0.075650,-0.208190
fragility,1.00,bayesian_authority_allocation,0,120,0.216667,0.233333,0.364586,0.734976,0.380310,0.450657,0.515515,0.374782,0.281769,0.464401,0.076725,-0.306706
fragility,1.00,bayesian_authority_allocation,1,120,0.208333,0.308333,0.362098,0.731948,0.375681,0.446942,0.517755,0.372211,0.281980,0.466276,0.076246,-0.358568
fragility,1.00,bayesian_authority_allocation,2,120,0.275000,0.325000,0.363460,0.731426,0.376280,0.449315,0.518842,0.372968,0.282236,0.463063,0.076647,-0.302819
fragility,1.00,bayesian_authority_allocation,3,120,0.250000,0.325000,0.364876,0.731022,0.376047,0.446103,0.520143,0.373910,0.281090,0.464265,0.077093,-0.327644
fragility,1.00,bayesian_authority_allocation,4,120,0.241667,0.275000,0.364411,0.733476,0.377506,0.450978,0.517566,0.372736,0.283411,0.462336,0.076356,-0.306357
